postal_code;federal_district;region;city;timezone;geo_lat;geo_lon;population;foundation_year
142280;Центральный;Московская область;Протвино;UTC+3;54.8705984;37.2182749;37308;1960
141200;Центральный;Московская область;Пушкино;UTC+3;56.0103638;37.8471403;102840;1499
142290;Центральный;Московская область;Пущино;UTC+3;54.8324412;37.6210346;20263;1956
140100;Центральный;Московская область;Раменское;UTC+3;55.5495132;38.2728914;96355;1328
143960;Центральный;Московская область;Реутов;UTC+3;55.7582621;37.8618553;87195;1492
140730;Центральный;Московская область;Рошаль;UTC+3;55.6632776;39.8656147;21265;1916
143100;Центральный;Московская область;Руза;UTC+3;55.7014744;36.1959206;13495;1328
142200;Центральный;Московская область;Серпухов;UTC+3;54.9226466;37.4033859;126496;1339
141503;Центральный;Московская область;Солнечногорск;UTC+3;56.185102;36.977631;52996;1700
142450;Центральный;Московская область;Старая Купавна;UTC+3;55.810648;38.175624;21859;1300
142800;Центральный;Московская область;Ступино;UTC+3;54.886274;38.078228;66942;1938
141900;Центральный;Московская область;Талдом;UTC+3;56.7308564;37.5276003;13819;1677
141190;Центральный;Московская область;Фрязино;UTC+3;55.9590588;38.0410235;55449;1584
141402;Центральный;Московская область;Химки;UTC+3;55.888657;37.4303702;207125;1850
141370;Центральный;Московская область;Хотьково;UTC+3;56.2516982;37.9396017;21612;1308
142432;Центральный;Московская область;Черноголовка;UTC+3;56.010005;38.379245;20986;1710
142300;Центральный;Московская область;Чехов;UTC+3;55.1508011;37.4533252;60677;1175
141100;Центральный;Московская область;Щёлково;UTC+3;55.9233801;37.9783707;110380;1500
142530;Центральный;Московская область;Электрогорск;UTC+3;55.8780241;38.7806752;22120;1912
144000;Центральный;Московская область;Электросталь;UTC+3;55.7847291;38.4447045;155324;1916
142455;Центральный;Московская область;Электроугли;UTC+3;55.7170877;38.2192563;20120;1899
141840;Центральный;Московская область;Яхрома;UTC+3;56.2890516;37.4831799;13248;1841
184200;Северо-Западный;Мурманская область;Апатиты;UTC+3;67.5677761;33.4067929;59690;1926
184670;Северо-Западный;Мурманская область;Гаджиево;UTC+3;69.2491311;33.315341;11089;1957
184310;Северо-Западный;Мурманская область;Заозерск;UTC+3;69.4003584;32.4501496;11206;1958
184430;Северо-Западный;Мурманская область;Заполярный;UTC+3;69.4132852;30.7984312;15835;1956
184042;Северо-Западный;Мурманская область;Кандалакша;UTC+3;67.1567974;32.4143218;35659;1000
184250;Северо-Западный;Мурманская область;Кировск;UTC+3;67.6150424;33.663735;28659;1929
184144;Северо-Западный;Мурманская область;Ковдор;UTC+3;67.5661417;30.4741941;18836;1953
184380;Северо-Западный;Мурманская область;Кола;UTC+3;68.8786028;33.0262299;10447;1517
184505;Северо-Западный;Мурманская область;Мончегорск;UTC+3;67.9386153;32.9359719;45381;1937
183000;Северо-Западный;Мурманская область;Мурманск;UTC+3;69.007721;33.0685865;307664;1916
184530;Северо-Западный;Мурманская область;Оленегорск;UTC+3;68.1422058;33.2669407;23079;1949
184640;Северо-Западный;Мурманская область;Островной;UTC+3;68.0510344;39.5077846;2177;1611
184230;Северо-Западный;Мурманская область;Полярные Зори;UTC+3;67.373084;32.4975636;15106;1968
184650;Северо-Западный;Мурманская область;Полярный;UTC+3;69.1989583;33.4508591;17304;1896
184601;Северо-Западный;Мурманская область;Североморск;UTC+3;69.0766801;33.4177759;50076;1896
184682;Северо-Западный;Мурманская область;Снежногорск;UTC+3;69.1921409;33.2383502;12698;1970
166000;Северо-Западный;Ненецкий автономный округ;Нарьян-Мар;UTC+3;67.6379672;53.0069565;21296;1929
607220;Приволжский;Нижегородская область;Арзамас;UTC+3;55.3945814;43.8408141;106367;1552
606407;Приволжский;Нижегородская область;Балахна;UTC+3;56.495036;43.5758423;51526;1399
607600;Приволжский;Нижегородская область;Богородск;UTC+3;56.1020828;43.5135442;25497;1570
606440;Приволжский;Нижегородская область;Бор;UTC+3;56.3565458;44.0646481;78079;1300
606860;Приволжский;Нижегородская область;Ветлуга;UTC+3;57.8559204;45.7761957;8956;1606
606072;Приволжский;Нижегородская область;Володарск;UTC+3;56.2169751;43.1596417;9924;1932
606120;Приволжский;Нижегородская область;Ворсма;UTC+3;55.989943;43.2718859;11622;1500
607060;Приволжский;Нижегородская область;Выкса;UTC+3;55.3207727;42.1678834;56196;1757
606125;Приволжский;Нижегородская область;Горбатов;UTC+3;56.1307769;43.0626185;2278;1500
606500;Приволжский;Нижегородская область;Городец;UTC+3;56.6449218;43.4723104;30699;1100
606000;Приволжский;Нижегородская область;Дзержинск;UTC+3;56.2376047;43.4599416;240762;1606
606520;Приволжский;Нижегородская область;Заволжье;UTC+3;56.6404286;43.3872492;40265;1950
606340;Приволжский;Нижегородская область;Княгинино;UTC+3;55.8205915;45.032337;6708;1569
607650;Приволжский;Нижегородская область;Кстово;UTC+3;56.1432084;44.1664198;66641;1400
607010;Приволжский;Нижегородская область;Кулебаки;UTC+3;55.4296181;42.5125538;35762;1677
607800;Приволжский;Нижегородская область;Лукоянов;UTC+3;55.0326225;44.4933807;14949;1500
606210;Приволжский;Нижегородская область;Лысково;UTC+3;56.0262359;45.035771;21882;1410
607100;Приволжский;Нижегородская область;Навашино;UTC+3;55.543811;42.1887089;16413;1957
603000;Приволжский;Нижегородская область;Нижний Новгород;UTC+3;56.3240627;44.0053913;1250615;1221
606100;Приволжский;Нижегородская область;Павлово;UTC+3;55.9797564;43.0995042;60699;1566
607751;Приволжский;Нижегородская область;Первомайск;UTC+3;54.8675792;43.8013992;14567;1800
607400;Приволжский;Нижегородская область;Перевоз;UTC+3;55.5967718;44.5448369;9201;1500
607180;Приволжский;Нижегородская область;Саров;UTC+3;54.9228268;43.3448089;92073;1691
606605;Приволжский;Нижегородская область;Семенов;UTC+3;56.7889794;44.4902885;24472;1644
607510;Приволжский;Нижегородская область;Сергач;UTC+3;55.5201515;45.4813231;21387;1649
606803;Приволжский;Нижегородская область;Урень;UTC+3;57.4612572;45.7833293;12311;1719
606540;Приволжский;Нижегородская область;Чкаловск;UTC+3;56.7651262;43.242077;12371;1100
606910;Приволжский;Нижегородская область;Шахунья;UTC+3;57.6764293;46.6129009;21337;1921
174400;Северо-Западный;Новгородская область;Боровичи;UTC+3;58.3840197;33.9175929;54731;1400
175400;Северо-Западный;Новгородская область;Валдай;UTC+3;57.9823766;33.2369436;16099;1400
173000;Северо-Западный;Новгородская область;Великий Новгород;UTC+3;58.5213846;31.2755394;218724;800
174260;Северо-Западный;Новгородская область;Малая Вишера;UTC+3;58.8458379;32.2247401;12461;1843
174350;Северо-Западный;Новгородская область;Окуловка;UTC+3;58.3910296;33.2901557;12464;1851
174510;Северо-Западный;Новгородская область;Пестово;UTC+3;58.5973723;35.8143898;15911;1918
175040;Северо-Западный;Новгородская область;Сольцы;UTC+3;58.1201281;30.309351;10317;1390
175200;Северо-Западный;Новгородская область;Старая Русса;UTC+3;57.990737;31.3554897;32235;1167
175270;Северо-Западный;Новгородская область;Холм;UTC+3;57.145108;31.1787499;3829;1144
174210;Северо-Западный;Новгородская область;Чудово;UTC+3;59.1248394;31.6866241;16148;1500
632330;Сибирский;Новосибирская область;Барабинск;UTC+7;55.35146;78.3464506;30250;1893
633000;Сибирский;Новосибирская область;Бердск;UTC+7;54.7582156;83.1070605;98809;1944
633340;Сибирский;Новосибирская область;Болотное;UTC+7;55.6692421;84.3906889;16969;1805
633200;Сибирский;Новосибирская область;Искитим;UTC+7;54.6267603;83.2951244;60072;1717
632860;Сибирский;Новосибирская область;Карасук;UTC+7;53.7343189;78.0422967;28929;1912
632400;Сибирский;Новосибирская область;Каргат;UTC+7;55.1945666;80.2829495;10620;1700
632380;Сибирский;Новосибирская область;Куйбышев;UTC+7;55.4685094;78.3242048;47278;1722
632730;Сибирский;Новосибирская область;Купино;UTC+7;54.366055;77.2973368;15448;1886
630000;Сибирский;Новосибирская область;Новосибирск;UTC+7;55.028191;82.9211489;1498921;1893
633100;Сибирский;Новосибирская область;Обь;UTC+7;54.9945576;82.6937181;26137;1934
632120;Сибирский;Новосибирская область;Татарск;UTC+7;55.2146167;75.9739914;26114;1894
633450;Сибирский;Новосибирская область;Тогучин;UTC+7;55.2251631;84.4104118;21531;1867
633520;Сибирский;Новосибирская область;Черепаново;UTC+7;54.2206476;83.3724521;19346;1912
632550;Сибирский;Новосибирская область;Чулым;UTC+7;55.0906867;80.9592508;11964;1762
646020;Сибирский;Омская область;Исилькуль;UTC+6;54.9096002;71.2816284;25905;1895
646900;Сибирский;Омская область;Калачинск;UTC+6;55.0598155;74.5653644;24000;1952
646100;Сибирский;Омская область;Называевск;UTC+6;55.5689323;71.3503426;12119;1910
644000;Сибирский;Омская область;Омск;UTC+6;54.9848566;73.3674517;1154000;1716
646530;Сибирский;Омская область;Тара;UTC+6;56.9160511;74.3649194;26664;1594
646330;Сибирский;Омская область;Тюкалинск;UTC+6;55.8703415;72.1954747;12050;1759
461743;Приволжский;Оренбургская область;Абдулино;UTC+5;53.6778906;53.6472483;20663;1795
461630;Приволжский;Оренбургская область;Бугуруслан;UTC+5;53.6523728;52.4326853;52249;1748
461040;Приволжский;Оренбургская область;Бузулук;UTC+5;52.7881277;52.2624877;82816;1736
462631;Приволжский;Оренбургская область;Гай;UTC+5;51.4649189;58.4436875;38302;1959
462240;Приволжский;Оренбургская область;Кувандык;UTC+5;51.4783857;57.3612636;26176;1800
462271;Приволжский;Оренбургская область;Медногорск;UTC+5;51.4037617;57.583163;27253;1933
462351;Приволжский;Оренбургская область;Новотроицк;UTC+5;51.1964202;58.3018192;97914;1920
460000;Приволжский;Оренбургская область;Оренбург;UTC+5;51.7875092;55.1018828;570329;1743
462400;Приволжский;Оренбургская область;Орск;UTC+5;51.2294282;58.4752777;238006;1735
461504;Приволжский;Оренбургская область;Соль-Илецк;UTC+5;51.1633736;54.9896726;26308;1754
461900;Приволжский;Оренбургская область;Сорочинск;UTC+5;52.426685;53.1542745;30136;1737
462780;Приволжский;Оренбургская область;Ясный;UTC+5;51.036838;59.874344;16082;1961
303140;Центральный;Орловская область;Болхов;UTC+3;53.4438496;36.0076833;11421;1196
303240;Центральный;Орловская область;Дмитровск;UTC+3;52.5054851;35.1415009;5956;1711
303850;Центральный;Орловская область;Ливны;UTC+3;52.4284558;37.6039506;50430;1586
303369;Центральный;Орловская область;Малоархангельск;UTC+3;52.4002192;36.5038579;3872;1600
303030;Центральный;Орловская область;Мценск;UTC+3;53.2788438;36.5749105;43216;1146
303500;Центральный;Орловская область;Новосиль;UTC+3;52.97454;37.0437146;3799;1155
302000;Центральный;Орловская область;Орёл;UTC+3;52.9671298;36.0696427;317854;1566
442250;Приволжский;Пензенская область;Белинский;UTC+3;52.9640996;43.4183212;8567;1708
442310;Приволжский;Пензенская область;Городище;UTC+3;53.2726916;45.7026142;8102;1681
442960;Приволжский;Пензенская область;Заречный;UTC+3;53.1960836;45.1689907;63579;1958
442240;Приволжский;Пензенская область;Каменка;UTC+3;53.1855463;44.0469717;39579;1700
442530;Приволжский;Пензенская область;Кузнецк;UTC+3;53.1130888;46.605092;88886;1699
442150;Приволжский;Пензенская область;Нижний Ломов;UTC+3;53.5300905;43.6730217;22678;1636
442680;Приволжский;Пензенская область;Никольск;UTC+3;53.7137496;46.0799857;22471;1761
440000;Приволжский;Пензенская область;Пенза;UTC+3;53.1753314;45.0348625;519592;1663
442890;Приволжский;Пензенская область;Сердобск;UTC+3;52.4697595;44.2122414;35393;1698
442600;Приволжский;Пензенская область;Спасск;UTC+3;53.9271974;43.1859073;7442;1600
442300;Приволжский;Пензенская область;Сурск;UTC+3;53.0761357;45.6910796;7032;1849
618320;Приволжский;Пермский край;Александровск;UTC+5;59.1613221;57.5763459;15022;1783
618400;Приволжский;Пермский край;Березники;UTC+5;59.4079923;56.8039427;156350;1932
617119;Приволжский;Пермский край;Верещагино;UTC+5;58.0797571;54.6581309;22760;1898
618820;Приволжский;Пермский край;Горнозаводск;UTC+5;58.3742532;58.3231716;12334;1947
618270;Приволжский;Пермский край;Гремячинск;UTC+5;58.5626082;57.8520572;11005;1941
618250;Приволжский;Пермский край;Губаха;UTC+5;58.8371721;57.554533;27544;1755
618730;Приволжский;Пермский край;Добрянка;UTC+5;58.469685;56.4130737;35720;1623
618350;Приволжский;Пермский край;Кизел;UTC+5;59.0512783;57.6471028;20277;1750
618590;Приволжский;Пермский край;Красновишерск;UTC+5;60.3901321;57.0535682;17129;1894
617060;Приволжский;Пермский край;Краснокамск;UTC+5;58.0822065;55.7479936;52632;1929
619000;Приволжский;Пермский край;Кудымкар;UTC+5;59.0167925;54.6572508;30711;1579
617470;Приволжский;Пермский край;Кунгур;UTC+5;57.4283296;56.9438656;67857;1663
618900;Приволжский;Пермский край;Лысьва;UTC+5;58.0995875;57.8086825;67712;1785
617000;Приволжский;Пермский край;Нытва;UTC+5;57.9336725;55.3356084;19041;1756
618120;Приволжский;Пермский край;Оса;UTC+5;57.2889515;55.4688668;22420;1591
618100;Приволжский;Пермский край;Оханск;UTC+5;57.7180034;55.3872469;7597;1547
617140;Приволжский;Пермский край;Очер;UTC+5;57.8852686;54.7161091;15003;1759
614000;Приволжский;Пермский край;Пермь;UTC+5;58.0102583;56.2342034;1000679;1723
618541;Приволжский;Пермский край;Соликамск;UTC+5;59.6482998;56.771009;97239;1430
618460;Приволжский;Пермский край;Усолье;UTC+5;59.4277573;56.6837872;5694;1606
617760;Приволжский;Пермский край;Чайковский;UTC+5;56.7781501;54.1477965;82933;1955
618601;Приволжский;Пермский край;Чердынь;UTC+5;60.4011933;56.4799933;4920;1451
617040;Приволжский;Пермский край;Чермоз;UTC+5;58.7842834;56.1507138;4017;1701
617830;Приволжский;Пермский край;Чернушка;UTC+5;56.5160768;56.0763049;33275;1854
618200;Приволжский;Пермский край;Чусовой;UTC+5;58.2974596;57.8193615;46740;1878
692330;Дальневосточный;Приморский край;Арсеньев;UTC+10;44.1622031;133.2696209;56742;1902
692486;Дальневосточный;Приморский край;Артем;UTC+10;43.3501675;132.1596175;102636;1924
692801;Дальневосточный;Приморский край;Большой Камень;UTC+10;43.1111742;132.3480082;39257;1947
690000;Дальневосточный;Приморский край;Владивосток;UTC+10;43.1164904;131.8823937;592069;1860
692441;Дальневосточный;Приморский край;Дальнегорск;UTC+10;44.5539457;135.5662716;37503;1897
692130;Дальневосточный;Приморский край;Дальнереченск;UTC+10;45.9308483;133.7316907;27601;1859
692031;Дальневосточный;Приморский край;Лесозаводск;UTC+10;45.4780092;133.4186199;36975;1932
692900;Дальневосточный;Приморский край;Находка;UTC+10;42.8239372;132.8927361;159695;1864
692851;Дальневосточный;Приморский край;Партизанск;UTC+10;43.1280578;133.1264567;38648;1896
692230;Дальневосточный;Приморский край;Спасск-Дальний;UTC+10;44.5901175;132.8157288;44166;1886
692500;Дальневосточный;Приморский край;Уссурийск;UTC+10;43.7971818;131.9518229;157946;1866
692880;Дальневосточный;Приморский край;Фокино;UTC+10;42.9706317;132.4110196;23683;1891
182100;Северо-Западный;Псковская область;Великие Луки;UTC+3;56.332208;30.5508641;98778;1166
181600;Северо-Западный;Псковская область;Гдов;UTC+3;58.7432429;27.8264809;4379;1300
182670;Северо-Западный;Псковская область;Дно;UTC+3;57.826974;29.9629389;9061;1897
182500;Северо-Западный;Псковская область;Невель;UTC+3;56.0201973;29.9239983;16324;1562
182440;Северо-Западный;Псковская область;Новоржев;UTC+3;57.029807;29.3433083;3695;1777
182200;Северо-Западный;Псковская область;Новосокольники;UTC+3;56.3408431;30.1527573;8119;1901
182333;Северо-Западный;Псковская область;Опочка;UTC+3;56.710725;28.6717519;11601;1414
181353;Северо-Западный;Псковская область;Остров;UTC+3;57.3451528;28.3437593;21670;1341
181502;Северо-Западный;Псковская область;Печоры;UTC+3;57.8145817;27.622259;12308;1473
182620;Северо-Западный;Псковская область;Порхов;UTC+3;57.7765219;29.5436626;10608;1239
180000;Северо-Западный;Псковская область;Псков;UTC+3;57.8194415;28.3317198;203974;903
182300;Северо-Западный;Псковская область;Пустошка;UTC+3;56.3374813;29.3668055;4619;1901
181410;Северо-Западный;Псковская область;Пыталово;UTC+3;57.0637952;27.9236214;5826;1782
182250;Северо-Западный;Псковская область;Себеж;UTC+3;56.2908554;28.4724326;6375;1414
346780;Южный;Ростовская область;Азов;UTC+3;47.1121589;39.4232555;82882;1067
346720;Южный;Ростовская область;Аксай;UTC+3;47.2676314;39.8756872;41984;1957
346880;Южный;Ростовская область;Батайск;UTC+3;47.1383299;39.7507179;112400;1938
347040;Южный;Ростовская область;Белая Калитва;UTC+3;48.1769737;40.8033529;43688;1703
347360;Южный;Ростовская область;Волгодонск;UTC+3;47.5165338;42.1984951;170621;1950
347870;Южный;Ростовская область;Гуково;UTC+3;48.0448904;39.9484672;67268;1878
346330;Южный;Ростовская область;Донецк;UTC+3;48.3350706;39.945891;50085;1681
346310;Южный;Ростовская область;Зверево;UTC+3;48.0435487;40.1265822;22416;1819
347740;Южный;Ростовская область;Зерноград;UTC+3;46.8495958;40.312837;26850;1929
347800;Южный;Ростовская область;Каменск-Шахтинский;UTC+3;48.3205326;40.2689583;95306;1671
347250;Южный;Ростовская область;Константиновск;UTC+3;47.5773717;41.0967445;17926;1864
346350;Южный;Ростовская область;Красный Сулин;UTC+3;47.8831311;40.0781298;40866;1797
346130;Южный;Ростовская область;Миллерово;UTC+3;48.9260077;40.3984087;36493;1786
347210;Южный;Ростовская область;Морозовск;UTC+3;48.3511807;41.8309225;27644;1910
346400;Южный;Ростовская область;Новочеркасск;UTC+3;47.411919;40.1042098;169039;1805
346900;Южный;Ростовская область;Новошахтинск;UTC+3;47.757773;39.9363697;111087;1910
347540;Южный;Ростовская область;Пролетарск;UTC+3;46.7038963;41.727594;20267;1600
344000;Южный;Ростовская область;Ростов-на-Дону;UTC+3;47.2224566;39.718803;1091544;1749
347630;Южный;Ростовская область;Сальск;UTC+3;46.4752095;41.5410415;61312;1812
346630;Южный;Ростовская область;Семикаракорск;UTC+3;47.5177337;40.8114167;23884;1672
347900;Южный;Ростовская область;Таганрог;UTC+3;47.2094917;38.9350989;257692;1698
347320;Южный;Ростовская область;Цимлянск;UTC+3;47.6477448;42.0931505;15029;1672
346500;Южный;Ростовская область;Шахты;UTC+3;47.7085287;40.2159846;240152;1805
391300;Центральный;Рязанская область;Касимов;UTC+3;54.9373475;41.3913211;33494;1152
391200;Центральный;Рязанская область;Кораблино;UTC+3;53.9246659;40.0227745;12657;1676
391710;Центральный;Рязанская область;Михайлов;UTC+3;54.2297402;39.0091481;11783;1137
391160;Центральный;Рязанская область;Новомичуринск;UTC+3;54.0376572;39.74654;19309;1968
391110;Центральный;Рязанская область;Рыбное;UTC+3;54.7256164;39.5134398;18378;1597
391960;Центральный;Рязанская область;Ряжск;UTC+3;53.7067584;40.0522274;21676;1502
390000;Центральный;Рязанская область;Рязань;UTC+3;54.6254445;39.7358609;525062;1095
391430;Центральный;Рязанская область;Сасово;UTC+3;54.3508885;41.9117422;28117;1642
391800;Центральный;Рязанская область;Скопин;UTC+3;53.823543;39.5492421;30374;1676
391030;Центральный;Рязанская область;Спас-Клепики;UTC+3;55.1291721;40.1745338;5917;1500
391050;Центральный;Рязанская область;Спасск-Рязанский;UTC+3;54.4070719;40.3763426;7745;1629
391550;Центральный;Рязанская область;Шацк;UTC+3;54.0287312;41.7181803;6562;1553
445350;Приволжский;Самарская область;Жигулевск;UTC+4;53.4011981;49.4945176;57565;1949
446430;Приволжский;Самарская область;Кинель;UTC+4;53.2210298;50.6343776;34472;1837
446600;Приволжский;Самарская область;Нефтегорск;UTC+4;52.7972914;51.1637392;18732;1960
446200;Приволжский;Самарская область;Новокуйбышевск;UTC+4;53.0994565;49.9477382;108449;1946
445240;Приволжский;Самарская область;Октябрьск;UTC+4;53.1640488;48.670762;27244;1684
446300;Приволжский;Самарская область;Отрадный;UTC+4;53.3800848;51.3438605;47709;1920
446450;Приволжский;Самарская область;Похвистнево;UTC+4;53.6498299;52.1235156;28181;1888
443000;Приволжский;Самарская область;Самара;UTC+4;53.1950306;50.1069518;1164900;1586
446000;Приволжский;Самарская область;Сызрань;UTC+4;53.1558674;48.4744629;178773;1683
445000;Приволжский;Самарская область;Тольятти;UTC+4;53.5205348;49.3894028;719484;1737
446100;Приволжский;Самарская область;Чапаевск;UTC+4;52.928961;49.8673269;72689;1909
412210;Приволжский;Саратовская область;Аркадак;UTC+4;51.938831;43.4999221;12846;1721
412420;Приволжский;Саратовская область;Аткарск;UTC+4;51.8736062;45.0003247;25620;1700
413840;Приволжский;Саратовская область;Балаково;UTC+4;52.0224231;47.7827765;199576;1762
412300;Приволжский;Саратовская область;Балашов;UTC+4;51.5388697;43.1839757;82222;1600
412900;Приволжский;Саратовская область;Вольск;UTC+4;52.0459865;47.3873595;66520;1780
413500;Приволжский;Саратовская область;Ершов;UTC+4;51.3508505;48.2762226;21447;1893
412480;Приволжский;Саратовская область;Калининск;UTC+4;51.4993591;44.4710435;16442;1680
412800;Приволжский;Саратовская область;Красноармейск;UTC+4;51.023541;45.695044;24362;1765
413230;Приволжский;Саратовская область;Красный Кут;UTC+4;50.9598317;46.9712016;14420;1837
413090;Приволжский;Саратовская область;Маркс;UTC+4;51.7133337;46.7400339;31535;1918
413360;Приволжский;Саратовская область;Новоузенск;UTC+4;50.455199;48.1413153;17015;1760
412540;Приволжский;Саратовская область;Петровск;UTC+4;52.3094237;45.3851877;31158;1698
413720;Приволжский;Саратовская область;Пугачев;UTC+4;52.0159921;48.7972223;41705;1764
412030;Приволжский;Саратовская область;Ртищево;UTC+4;52.2616271;43.7842248;41295;1666
410000;Приволжский;Саратовская область;Саратов;UTC+4;51.533557;46.034257;836900;1590
412780;Приволжский;Саратовская область;Хвалынск;UTC+4;52.4951572;48.1045771;13199;1556
412950;Приволжский;Саратовская область;Шиханы;UTC+4;52.1147391;47.2023118;6067;1928
413100;Приволжский;Саратовская область;Энгельс;UTC+4;51.4854003;46.126722;202838;1747
694420;Дальневосточный;Сахалинская область;Александровск-Сахалинский;UTC+11;50.8974378;142.1578559;10613;1869
694030;Дальневосточный;Сахалинская область;Анива;UTC+11;46.713152;142.5265804;8449;1886
694051;Дальневосточный;Сахалинская область;Долинск;UTC+11;47.3255783;142.7945071;12200;1884
694020;Дальневосточный;Сахалинская область;Корсаков;UTC+11;46.6324545;142.799445;33526;1853
694530;Дальневосточный;Сахалинская область;Курильск;UTC+11;45.2270954;147.8796323;2070;1700
694140;Дальневосточный;Сахалинская область;Макаров;UTC+11;48.6236334;142.7803205;6788;1892
694740;Дальневосточный;Сахалинская область;Невельск;UTC+11;46.6526899;141.8630725;11682;1946
694490;Дальневосточный;Сахалинская область;Оха;UTC+11;53.5867839;142.9412411;23007;1908
694240;Дальневосточный;Сахалинская область;Поронайск;UTC+11;49.238866;143.1008333;16461;1869
694550;Дальневосточный;Сахалинская область;Северо-Курильск;UTC+11;50.6730577;156.1282211;2381;1875
694820;Дальневосточный;Сахалинская область;Томари;UTC+11;47.7620108;142.0615837;4537;1870
694920;Дальневосточный;Сахалинская область;Углегорск;UTC+11;49.0815774;142.0692639;11880;1900
694620;Дальневосточный;Сахалинская область;Холмск;UTC+11;47.0408423;142.041688;30936;1870
693000;Дальневосточный;Сахалинская область;Южно-Сахалинск;UTC+11;46.9591631;142.737976;181727;1882
624600;Уральский;Свердловская область;Алапаевск;UTC+5;57.8475571;61.6693817;38198;1639
624000;Уральский;Свердловская область;Арамиль;UTC+5;56.694632;60.8343125;14227;1675
623780;Уральский;Свердловская область;Артемовский;UTC+5;57.3384177;61.8947443;32878;1665
624260;Уральский;Свердловская область;Асбест;UTC+5;57.0052277;61.4581156;70067;1889
623700;Уральский;Свердловская область;Березовский;UTC+5;56.9095924;60.8180907;51583;1748
623530;Уральский;Свердловская область;Богданович;UTC+5;56.7764795;62.0463679;31752;1885
624160;Уральский;Свердловская область;Верхний Тагил;UTC+5;57.3763758;59.9517653;11843;1716
624090;Уральский;Свердловская область;Верхняя Пышма;UTC+5;56.9758903;60.5650383;58707;1854
624760;Уральский;Свердловская область;Верхняя Салда;UTC+5;58.0465803;60.5560164;46240;1778
624320;Уральский;Свердловская область;Верхняя Тура;UTC+5;58.3643685;59.8265235;9468;1737
624380;Уральский;Свердловская область;Верхотурье;UTC+5;58.8622073;60.8103945;8815;1597
624940;Уральский;Свердловская область;Волчанск;UTC+5;59.9351707;60.0798618;10008;1956
623270;Уральский;Свердловская область;Дегтярск;UTC+5;56.7048206;60.079138;15521;1914
620000;Уральский;Свердловская область;Екатеринбург;UTC+5;56.8385216;60.6054911;1377738;1723
624250;Уральский;Свердловская область;Заречный;UTC+5;56.8102931;61.3380029;26803;1955
624590;Уральский;Свердловская область;Ивдель;UTC+5;60.6944496;60.4245069;17764;1831
623850;Уральский;Свердловская область;Ирбит;UTC+5;57.6838362;63.057675;38352;1631
623400;Уральский;Свердловская область;Каменск-Уральский;UTC+5;56.414962;61.9188674;174710;1682
624860;Уральский;Свердловская область;Камышлов;UTC+5;56.8465034;62.7119766;26875;1668
624930;Уральский;Свердловская область;Карпинск;UTC+5;59.7665925;60.0011703;29118;1759
624350;Уральский;Свердловская область;Качканар;UTC+5;58.7051762;59.4839155;42563;1957
624140;Уральский;Свердловская область;Кировград;UTC+5;57.4299433;60.0624051;21959;1661
624440;Уральский;Свердловская область;Краснотурьинск;UTC+5;59.7636635;60.1934525;59701;1758
